,Unnamed: 0,placekey,safegraph_place_id,parent_placekey,parent_safegraph_place_id,location_name,safegraph_brand_ids,brands,top_category,sub_category,naics_code,latitude,longitude,street_address,city,region,postal_code,iso_country_code,phone_number,open_hours,category_tags,opened_on,closed_on,tracking_opened_since,tracking_closed_since
2008149,988051,229-222@63s-whq-kvf,sg:20a820da962b4e03bacb34847ef9e3c5,,,Hagerstown Persian Rug Gallery,,,Home Furnishings Stores,Floor Covering Stores,442210.0,39.643785,-77.721877,36 Jonathan St,Hagerstown,MD,21740,US,13017454949.0,"{ ""Mon"": [[""10:00"", ""18:00""]], ""Tue"": [[""10:00"", ""18:00""]], ""Wed"": [[""10:00"", ""18:00""]], ""Thu"": [[""10:00"", ""18:00""]], ""Fri"": [[""10:00"", ""18:00""]], ""Sat"": [[""10:00"", ""18:00""]], ""Sun"": [[""0:00"", ""17:00""]] }",,,,,2019-07
2015159,995067,222-223@63s-w37-x3q,sg:e24d5d90d7b94fd986f95d4982675b87,,,Brother's Italian Restaurant,,,Restaurants and Other Eating Places,Full-Service Restaurants,722511.0,39.601897,-77.733827,18330 Spark Dr,Hagerstown,MD,21740,US,12406136050.0,,"Pizza,Italian Food",,,,2019-07
2015207,995116,226-223@63s-whq-kpv,sg:e5e1e5d4f7ef45529ca5147e00d7056d,,,Glorified Beauty Supply Braiding Salon,,,Personal Care Services,Beauty Salons,812112.0,39.643591,-77.719484,101 N Potomac St,Hagerstown,MD,21740,US,,,,,,,2019-07
2017222,997135,223-223@63s-ws3-bzf,sg:69a32c5a79f843119ca54a7b4cbea844,22d-22j@63s-ws5-45f,sg:8d25d3093e2647e4b11e3ce3a8b85844,BJ's Restaurants,SG_BRAND_84521dbb1dcccaaef24cf1f9a9e70342,BJ's Restaurants,Restaurants and Other Eating Places,Full-Service Restaurants,722511.0,39.626759,-77.77051800000001,17318 Valley Mall Rd Ste C,Halfway,MD,21740,US,12405134040.0,"{ ""Mon"": [[""11:00"", ""24:00""]], ""Tue"": [[""11:00"", ""24:00""]], ""Wed"": [[""11:00"", ""24:00""]], ""Thu"": [[""11:00"", ""24:00""]], ""Fri"": [[""11:00"", ""24:00""]], ""Sat"": [[""0:00"", ""1:00""], [""11:00"", ""24:00""]], ""Sun"": [[""0:00"", ""1:00""], [""11:00"", ""24:00""]] }","Drinks,Lunch,American Food,Casual Dining,Brewery or Brewpub,Catering,Dessert,Dinner",,,,2019-07
2017741,997654,zzw-222@63s-wh8-ndv,sg:8b00a6bd612e471aaa48f6703d559221,,,Allstate Insurance,SG_BRAND_5a9e6695c8055aeb6c210e6bfb45d6b5,Allstate Insurance,"Agencies, Brokerages, and Other Insurance Related Activities",Insurance Agencies and Brokerages,524210.0,39.677009000000005,-77.683994,19737 Leitersburg Pike,Paramount-Long Meadow,MD,21742,US,12404203936.0,"{ ""Mon"": [[""10:00"", ""24:00""]], ""Tue"": [[""10:00"", ""13:00""]], ""Wed"": [[""10:00"", ""13:00""]], ""Thu"": [[""10:00"", ""13:00""]], ""Fri"": [[""10:00"", ""13:00""]], ""Sat"": [[""10:00"", ""13:00""]], ""Sun"": [[""10:00"", ""13:00""]] }",,,,,
2018599,998514,zzw-224@63s-ws4-3wk,sg:c4b76a4d00344af5b240681c7cc7e455,,,Sprint,SG_BRAND_1d08fdad0400ce91f60e43105b4df9c1,Sprint,Wired and Wireless Telecommunications Carriers,Wireless Telecommunications Carriers (except Satellite),517312.0,39.633027,-77.763284,1580 Wesel Blvd,Hagerstown,MD,21740,US,,"{ ""Mon"": [[""9:00"", ""20:00""]], ""Tue"": [[""9:00"", ""20:00""]], ""Wed"": [[""9:00"", ""20:00""]], ""Thu"": [[""9:00"", ""20:00""]], ""Fri"": [[""9:00"", ""20:00""]], ""Sat"": [[""9:00"", ""18:00""]], ""Sun"": [[""12:00"", ""18:00""]] }",,,2020-08,2019-11,2019-07
2030044,1009968,22k-222@63s-whh-cdv,sg:9f7e9ec5dc724802b4e9da95c6b609d5,,,Allstate Insurance,SG_BRAND_5a9e6695c8055aeb6c210e6bfb45d6b5,Allstate Insurance,"Agencies, Brokerages, and Other Insurance Related Activities",Insurance Agencies and Brokerages,524210.0,39.612709,-77.726316,118 E Oak Ridge Dr Ste 1000,Hagerstown,MD,21740,US,15712356261.0,"{ ""Mon"": [[""12:00"", ""24:00""]], ""Tue"": [[""12:00"", ""24:00""]], ""Wed"": [[""12:00"", ""24:00""]], ""Thu"": [[""12:00"", ""24:00""]], ""Fri"": [[""12:00"", ""24:00""]], ""Sat"": [[""12:00"", ""24:00""]], ""Sun"": [[""12:00"", ""24:00""]] }",,,,,
2031389,1011316,zzw-222@63s-whd-kfz,sg:fa477501dc63439383149167d3bb0ce0,,,Washington County Teachers Federal Credit Union,,,Depository Credit Intermediation,Credit Unions,522130.0,39.627033,-77.712006,823 Commonwealth Ave,Hagerstown,MD,21740,US,13017903131.0,,,,,,2019-07
2031629,1011558,223-222@63s-whm-td9,sg:08672fddfe9a4f1c9defa4cfe4d11488,,,Endodontic Associates of Maryland,,,Offices of Dentists,Offices of Dentists,621210.0,39.639129,-77.69217900000001,1150 Omega Dr Ste 101,Hagerstown,MD,21740,US,13017336077.0,"{ ""Mon"": [[""8:00"", ""17:00""]], ""Tue"": [[""8:00"", ""17:00""]], ""Wed"": [[""8:00"", ""17:00""]], ""Thu"": [[""8:00"", ""17:00""]], ""Fri"": [], ""Sat"": [], ""Sun"": [] }",,,,,2019-07
2035125,1015056,zzw-228@63s-whd-99f,sg:eb64b94d4bcd4342885f4f7e72d80e4b,,,Jones Eric S DC,,,Offices of Other Health Practitioners,Offices of Chiropractors,621310.0,39.626647,-77.700923,1185 Mount Aetna Rd,Hagerstown,MD,21740,US,13017390790.0,,,,2020-02,,2019-07
2037723,1017658,222-222@63s-wh9-fxq,sg:9398b89577b442f1be393ad4e9e9ce25,,,Office Suppliers Inc,,,"Office Supplies, Stationery, and Gift Stores",Office Supplies and Stationery Stores,453210.0,39.690673,-77.72926,13621 Crayton Blvd,Fountainhead-Orchard Hills,MD,21742,US,13017973120.0,"{ ""Mon"": [[""8:00"", ""17:00""]], ""Tue"": [[""8:00"", ""17:00""]], ""Wed"": [[""8:00"", ""17:00""]], ""Thu"": [[""8:00"", ""17:00""]], ""Fri"": [[""8:00"", ""17:00""]], ""Sat"": [], ""Sun"": [] }",,,2020-02,,2019-07
2039347,1019283,224-222@63s-whd-bff,sg:fc04ceaca6c8497ea2dc8d2210dc40d2,224-223@63s-whd-bff,sg:4ea99c3973134f8c888a57856464a0c8,Western Union,SG_BRAND_9ee39f394d21a7f4848ab78a78da00c3,Western Union,Activities Related to Credit Intermediation,Other Activities Related to Credit Intermediation,522390.0,39.61648,-77.693446,1631 Dual Hwy,Hagerstown,MD,21740,US,,,,,,2021-02,2021-02
2041705,1021645,zzw-222@63s-whq-hbk,sg:9639f4fa1ce742aeb715bf776086a96e,,,Raymond James Financial,SG_BRAND_1d33d996f84ed96d957d92254c1ff53b,Raymond James Financial,Other Financial Investment Activities,Investment Advice,523930.0,39.63977,-77.72190400000001,140 S Potomac St,Hagerstown,MD,21740,US,12407076740.0,,,,,,
2043516,1023460,zzw-222@63s-ws3-djv,sg:0ccd05ca8eaf4a8c8f82b88e87127bcc,,,Massey Hyundai,SG_BRAND_df98d265fc651a91faa09d4e82f096cc,Hyundai Motor,Automobile Dealers,New Car Dealers,441110.0,39.629115000000006,-77.765727,1706 Massey Blvd,Halfway,MD,21740,US,,"{ ""Mon"": [[""8:30"", ""20:00""]], ""Tue"": [[""8:30"", ""20:00""]], ""Wed"": [[""8:30"", ""20:00""]], ""Thu"": [[""8:30"", ""20:00""]], ""Fri"": [[""8:30"", ""20:00""]], ""Sat"": [[""8:30"", ""18:00""]], ""Sun"": [] }",,,,2020-06,2019-07
2046655,1026602,223-224@63s-wh8-qvf,sg:d8b814c5514e4ba0ab00440e5a5f5b12,,,Montanio Investments,,,"Management, Scientific, and Technical Consulting Services",,5416.0,39.679283,-77.679928,19813 Leitersburg Pike,Paramount-Long Meadow,MD,21742,US,13042684915.0,,,,,,2019-07
2051277,1031229,227-222@63s-wh4-r8v,sg:0af2e53204974dc28daa56cf83af485d,,,The Lifehouse West,,,Religious Organizations,Religious Organizations,813110.0,39.654819,-77.73185,1028 Salem Ave,Hagerstown,MD,21740,US,,,,,,,2019-07
2051361,1031313,222-222@63s-ws8-n3q,sg:10bfc973288946a3b3d58d5a4151c518,,,Squid Ink Tattoo and Art Gallery,,,Personal Care Services,Other Personal Care Services,812199.0,39.61728,-77.769352,17314 Virginia Ave,Halfway,MD,21740,US,12407076574.0,,,,,,2019-07
2055032,1034990,zzw-222@63s-whd-c5z,sg:007fa02a18134049b5c08d9f0514ad8d,,,Comfort Suites,SG_BRAND_7d6d5ffb4cbf34a3658e52d4ec66f2e0,Comfort Suites,Traveler Accommodation,Hotels (except Casino Hotels) and Motels,721110.0,39.612562,-77.691082,1801 Dual Hwy,Hagerstown,MD,21740,US,13017918100.0,"{ ""Mon"": [[""0:00"", ""24:00""]], ""Tue"": [[""0:00"", ""24:00""]], ""Wed"": [[""0:00"", ""24:00""]], ""Thu"": [[""0:00"", ""24:00""]], ""Fri"": [[""0:00"", ""24:00""]], ""Sat"": [[""0:00"", ""24:00""]], ""Sun"": [[""0:00"", ""24:00""]] }",,,,,2019-07
2061382,1041344,22f-222@63s-w38-kzz,sg:99de17270a4744f790ccd95de4a44056,zzw-223@63s-w38-mc5,sg:7ffbc1f244234090bd748db4d166570e,Under Armour Factory House,SG_BRAND_a27802d0f31943aebf20df097a2906d7,Under Armour,Clothing Stores,Other Clothing Stores,448190.0,39.606883,-77.733659,365 Premium Outlets Blvd,Hagerstown,MD,21740,US,,"{ ""Mon"": [[""10:00"", ""21:00""]], ""Tue"": [[""10:00"", ""21:00""]], ""Wed"": [[""10:00"", ""21:00""]], ""Thu"": [[""10:00"", ""21:00""]], ""Fri"": [[""10:00"", ""21:00""]], ""Sat"": [[""10:00"", ""21:00""]], ""Sun"": [[""10:00"", ""19:00""]] }",,,,2020-12,2019-07
2067579,1047550,zzw-22j@63s-ws8-fpv,sg:2f3996c904344bed8abdddf97442cabb,22d-22j@63s-ws5-45f,sg:8d25d3093e2647e4b11e3ce3a8b85844,Hallmark Cards,SG_BRAND_c3acec9f05408b261028c840bd70c189,Hallmark Cards,"Office Supplies, Stationery, and Gift Stores","Gift, Novelty, and Souvenir Stores",453220.0,39.624633,-77.771176,17301 Valley Mall Rd Ste 552,Halfway,MD,21740,US,13015822331.0,,,,,2020-11,2020-11
2069902,1049873,227-222@63s-ws5-s5z,sg:c8e246269c9b44658dfbd1ce7ebfbdbd,,,Washington County Emergency Air Unit Company 25,,,"Justice, Public Order, and Safety Activities",Fire Protection,922160.0,39.624464,-77.760862,17556 York Rd,Halfway,MD,21740,US,13015820250.0,,,,,,2019-07
2074345,1054321,22d-222@63s-whq-47q,sg:f1c05e5aad584df88ddc97b7a5aee945,,,Russo's Rx,,,Health and Personal Care Stores,Pharmacies and Drug Stores,446110.0,39.63996,-77.71472800000001,25 N Cannon Ave,Hagerstown,MD,21740,US,,,,,,,2019-07
2076078,1056055,22c-222@63s-whf-cbk,sg:5f70e149153447ffa8d241a21512521b,,,Pho D'Lite,,,Restaurants and Other Eating Places,Full-Service Restaurants,722511.0,39.634078,-77.69971899999999,67 Eastern Blvd N,Hagerstown,MD,21740,US,12407076929.0,"{ ""Mon"": [[""11:00"", ""21:30""]], ""Tue"": [[""11:00"", ""21:30""]], ""Wed"": [[""11:00"", ""21:30""]], ""Thu"": [[""11:00"", ""21:30""]], ""Fri"": [[""11:00"", ""21:30""]], ""Sat"": [[""11:00"", ""21:30""]], ""Sun"": [[""11:00"", ""21:30""]] }",Vietnamese Food,,2020-01,,2019-07
2076631,1056608,226-222@63s-wgz-7bk,sg:82780efcbee33ba29d2540b891a0a3b6,,,MassMututal,SG_BRAND_0e2d1079fcd998e0,MassMututal,Insurance Carriers,Direct Life Insurance Carriers,524113.0,39.672433000000005,-77.706601,13015 Blue Ridge Rd,Fountainhead-Orchard Hills,MD,21742,US,13017391981.0,,,,,,
2079290,1059269,223-222@63s-whh-j35,sg:326935c5b29b473da52d4fd629e99e54,,,Save-A-Lot,SG_BRAND_c5a2c9092cad648bc1ee9c9be08f83ab,Save-A-Lot,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,445110.0,39.622009000000006,-77.735846,1161 Maryland Ave,Hagerstown,MD,21740,US,13017667495.0,,,,,2019-12,2019-12
2084139,1064125,zzw-224@63s-w38-sdv,sg:6a85ec68bc724db986a841cdf5971050,,,Walmart Supercenter,SG_BRAND_04a8ca7bf49e7ecb4a32451676e929f0,Walmart,"General Merchandise Stores, including Warehouse Clubs and Supercenters",All Other General Merchandise Stores,452319.0,39.599545,-77.73325200000001,10420 Walmart Dr,Hagerstown,MD,21740,US,13017454979.0,,,,,2020-01,2019-07
2087529,1067519,zzz-222@63s-whr-ch5,sg:45e1afb8434c49f4996200276bb734e4,,,Wheaton Park,,,"Museums, Historical Sites, and Similar Institutions",Nature Parks and Other Similar Institutions,712190.0,39.650076,-77.71921999999999,124 Charles St,Hagerstown,MD,21740,US,,,,,,,2019-07
2087723,1067713,222-222@63s-ws8-q2k,sg:52eaf796b7f94f3785611b51bcd99cd5,,,Fleetpride Parts,SG_BRAND_3087255e4447487,FleetPride,Automotive Repair and Maintenance,General Automotive Repair,811111.0,39.627216,-77.788103,16803 Notley Rd,Halfway,MD,21740,US,13015822182.0,,,,,2020-12,2019-07
2094240,1074235,22v-222@63s-whq-kxq,sg:fc9ac2fb677a49fe9a4184f30503209c,,,Jerry's Sports Bar,,,Restaurants and Other Eating Places,Full-Service Restaurants,722511.0,39.642331,-77.72035699999999,20 Public Sq,Hagerstown,MD,21740,US,12407076680.0,,"Late Night,Pizza,Sandwich Shop,Sports Bar,Bar or Pub",,2020-01,,2019-07
2094601,1074596,22d-222@63s-whq-psq,sg:14510a3801b441368a1f0c4495634b0c,,,Pediatric TLC,,,Offices of Physicians,Offices of Physicians (except Mental Health Specialists),621111.0,39.633709,-77.71834399999999,334 Mill St,Hagerstown,MD,21740,US,13013939170.0,,,,,,2019-07
2100689,1080691,22c-222@63s-whq-ct9,sg:9cf045d0d00c46d0b717027648d456ad,zzw-223@63s-whq-ct9,sg:fa37c70ee5814af599d36152c0a714bc,Family Dollar Stores,SG_BRAND_6db086b96ff72a99a60c4a182d90fe10,Family Dollar Stores,"General Merchandise Stores, including Warehouse Clubs and Supercenters",All Other General Merchandise Stores,452319.0,39.63587,-77.70911600000001,591 Dual Hwy,Hagerstown,MD,21740,US,12403826156.0,,,,,,
2108959,6819,226-222@63s-whf-bx5,sg:b2415c016ab9401bb41d10fff63d9a13,,,Mid Co Paint Sls,,,Automotive Repair and Maintenance,"Automotive Body, Paint, and Interior Repair and Maintenance",811121.0,39.627836,-77.700096,1305 Dual Hwy,Hagerstown,MD,21740,US,13017667533.0,,,,2020-01,,2019-07
2111075,8940,zzw-222@63s-whd-99f,sg:3bb662dde67941fabe8082e294c1e415,,,Phyllis Colombaro DDS,,,Offices of Dentists,Offices of Dentists,621210.0,39.626595,-77.701002,1185 Mount Aetna Rd Ste 200,Hagerstown,MD,21740,US,13017393535.0,,,,2020-01,,2019-07
2113191,11060,zzw-224@63s-whm-rc5,sg:c3a79e16829a468d93e1a7a1f3837ef3,,,Elmcroft of Hagerstown,,,Continuing Care Retirement Communities and Assisted Living Facilities for the Elderly,,6233.0,39.63535,-77.691754,1175 Professional Ct,Hagerstown,MD,21740,US,13018342583.0,,,,,,2019-07
2117014,14883,zzw-223@63s-ws3-9fz,sg:bb078e6f4af94d2cbe48cba007feffed,,,Hagerstown Ford,SG_BRAND_80ca06abfa1a5104af9a770f485dad07,Ford Motor Company,Automobile Dealers,New Car Dealers,441110.0,39.629209,-77.76715300000001,1714 Massey Blvd,Halfway,MD,21740,US,13017333673.0,"{ ""Mon"": [[""9:00"", ""21:00""]], ""Tue"": [[""9:00"", ""21:00""]], ""Wed"": [[""9:00"", ""21:00""]], ""Thu"": [[""9:00"", ""21:00""]], ""Fri"": [[""9:00"", ""21:00""]], ""Sat"": [[""9:00"", ""18:00""]], ""Sun"": [] }",,,,2019-12,2019-07
2118953,16824,22x-223@63s-whq-5s5,sg:37871beed5d244c1af434b2fa5352086,,,Walker Performing Arts,,,Motion Picture and Video Industries,Motion Picture Theaters (except Drive-Ins),512131.0,39.641658,-77.71809499999999,58 E Washington St,Hagerstown,MD,21740,US,,,,,,,2019-07
2120181,18054,zzw-222@63s-wrp-7qz,sg:868810a7f7bf4e9b8120dbcc8e088218,,,Star Equestrian Center,,,Offices of Other Health Practitioners,"Offices of Physical, Occupational and Speech Therapists, and Audiologists",621340.0,39.691107,-77.785785,13674 Greencastle Pike,Hagerstown,MD,21740,US,13017916222.0,,,,,,2019-07
2120280,18153,224-222@63s-whh-btv,sg:8c3f0fe126e74938a195d06347b57c77,,,Meadows Frozen Custard,,,Restaurants and Other Eating Places,Snack and Nonalcoholic Beverage Bars,722515.0,39.6121,-77.721283,222 E Oak Ridge Dr Ste 2400,Hagerstown,MD,21740,US,,"{ ""Mon"": [[""11:00"", ""22:00""]], ""Tue"": [[""11:00"", ""22:00""]], ""Wed"": [[""11:00"", ""22:00""]], ""Thu"": [[""11:00"", ""22:00""]], ""Fri"": [[""11:00"", ""22:00""]], ""Sat"": [[""11:00"", ""22:00""]], ""Sun"": [[""11:00"", ""22:00""]] }",Ice Cream Shop,,,,2019-07
2120478,18351,zzy-222@63s-ws8-fs5,sg:9866693791e641a68e7ad868efebeefb,22d-22j@63s-ws5-45f,sg:8d25d3093e2647e4b11e3ce3a8b85844,Dairy Queen,SG_BRAND_d6fdfe0213b3ad6f7bec024ed7719b7e,Dairy Queen,Restaurants and Other Eating Places,Limited-Service Restaurants,722513.0,39.624034,-77.77135899999999,Valley Mall,Halfway,MD,21740,US,13015823291.0,,"Counter Service,Ice Cream Shop,Lunch,Fast Food,Drive Through,Dinner,Burgers",,,2019-11,2019-07
2123728,21606,zzw-223@63s-ws6-fxq,sg:6aab58d24d6c4631ac03b1176765aa4f,,,Crw Parts,,,"Automotive Parts, Accessories, and Tire Stores",Automotive Parts and Accessories Stores,441310.0,39.636433,-77.811786,16121 Business Pkwy,Wilson-Conococheague,MD,21740,US,13017390533.0,,,,2020-01,,2019-07
2123918,21796,223-222@63s-ws9-45f,sg:75b51cc77831497aafa84940ff7e97df,zzw-222@63s-wsb-2x5,sg:ae5822ff1bd34709aa5533f59c6bf57a,Sally Beauty Supply,SG_BRAND_57bdb072ef4ee4c0fcd12ab460b8466f,Sally Beauty Supply,Health and Personal Care Stores,"Cosmetics, Beauty Supplies, and Perfume Stores",446120.0,39.654927,-77.75751899999999,17620 Garland Groh Blvd,Hagerstown,MD,21740,US,12405134437.0,,,,,2021-02,2021-02
2129867,27751,225-222@63s-whh-z4v,sg:f86356fab1dd4afd9f32cbe639a62ad6,,,Liberty,,,Gasoline Stations,Gasoline Stations with Convenience Stores,447110.0,39.627979,-77.71592199999999,717 Frederick St,Hagerstown,MD,21740,US,,,,,,,2019-07
2131819,29706,222-223@63s-whq-d9z,sg:70ea0ce53d36497399089add337c9c75,zzw-223@63s-whq-ct9,sg:fa37c70ee5814af599d36152c0a714bc,Krispy Cream Donuts,,,Restaurants and Other Eating Places,Snack and Nonalcoholic Beverage Bars,722515.0,39.636983,-77.70943199999999,531 Dual Hwy,Hagerstown,MD,21740,US,,"{ ""Mon"": [[""6:00"", ""22:00""]], ""Tue"": [[""6:00"", ""22:00""]], ""Wed"": [[""6:00"", ""22:00""]], ""Thu"": [[""6:00"", ""22:00""]], ""Fri"": [[""6:00"", ""23:00""]], ""Sat"": [[""6:00"", ""23:00""]], ""Sun"": [[""6:00"", ""22:00""]] }",Donut Shop,,,,2019-07
2137192,35081,222-222@63s-wsb-54v,sg:cf2f6bf93efc4f75ba315be9056a7a9a,zzw-222@63s-wsb-2x5,sg:ae5822ff1bd34709aa5533f59c6bf57a,IHOP,SG_BRAND_2ead5f3ce811920a989327e6f5c6ef73,IHOP,Restaurants and Other Eating Places,Full-Service Restaurants,722511.0,39.655512,-77.750136,17820 Garland Groh Blvd,Hagerstown,MD,21740,US,13017915855.0,,"Brunch,Lunch,American Food,Casual Dining,Breakfast,Diner,Dinner",,,2019-11,2019-07
2139616,37513,zzw-222@63s-wh2-v4v,sg:614ca71b68a84f88bd6d5202f36e2d65,,,Anesthesia and Interventional Pain Management Cnter,,,Offices of Physicians,Offices of Physicians (except Mental Health Specialists),621111.0,39.666355,-77.70107,12821 Oak Hill Ave Ste 2,Paramount-Long Meadow,MD,21742,US,12403299397.0,"{ ""Mon"": [[""9:00"", ""16:00""]], ""Tue"": [[""9:00"", ""16:00""]], ""Wed"": [[""9:00"", ""16:00""]], ""Thu"": [[""9:00"", ""16:00""]], ""Fri"": [[""9:00"", ""13:00""]], ""Sat"": [], ""Sun"": [] }",,,,,2019-07
2142603,40502,224-222@63s-ws5-bkz,sg:207564fae3324c63886ad7b88406c17e,,,Hair Cottage,,,Personal and Household Goods Repair and Maintenance,Other Personal and Household Goods Repair and Maintenance,811490.0,39.624783,-77.746545,17858 Virginia Ave,Halfway,MD,21740,US,13017394599.0,,,,,,2019-07
2142912,40812,223-222@63s-ws5-tvz,sg:34d7be6d21274a1cb612f88d6ff316c5,,,Staples,SG_BRAND_a4d18fc84a927940d1294e253001ce3d,Staples,"Office Supplies, Stationery, and Gift Stores",Office Supplies and Stationery Stores,453210.0,39.630159,-77.76042199999999,1631 Wesel Blvd,Hagerstown,MD,21740,US,13017140370.0,,,,,2019-12,2019-07
2147800,45704,226-222@63s-whf-9fz,sg:72ed7f3d85f04b1bba1405b3a15008eb,,,C & R Liquors,,,"Beer, Wine, and Liquor Stores","Beer, Wine, and Liquor Stores",445310.0,39.628136,-77.69891700000001,1304 Dual Hwy,Hagerstown,MD,21740,US,13017338927.0,,,,,,2019-07
2148608,46512,227-222@63s-wsc-mzf,sg:a5cf07cd11da4e4e8414f269df9367d0,,,Rick's Auto Service,,,Automotive Repair and Maintenance,General Automotive Repair,811111.0,39.639564,-77.735605,505 S Burhans Blvd,Hagerstown,MD,21740,US,12403139066.0,"{ ""Mon"": [[""7:00"", ""16:00""]], ""Tue"": [[""7:00"", ""16:00""]], ""Wed"": [[""7:00"", ""16:00""]], ""Thu"": [[""7:00"", ""16:00""]], ""Fri"": [[""7:00"", ""16:00""]], ""Sat"": [], ""Sun"": [] }",,,,,2019-07
2155474,53384,234-222@63s-whq-kxq,sg:5e01c860b6644b8e9fc56dc6e9f732f9,,,SagePoint Financial Inc,,,Other Financial Investment Activities,Investment Advice,523930.0,39.641906,-77.72072,5 Public Sq Ste 215,Hagerstown,MD,21740,US,,,,,,,2019-07
2158649,56563,zzw-222@63s-whf-5zz,sg:25be094982f147f88ff4c43604098ec7,,,Adam Grahn DPM,,,Offices of Physicians,Offices of Physicians (except Mental Health Specialists),621111.0,39.623741,-77.683323,11110 Medical Campus Rd,Robinwood,MD,21742,US,,"{ ""Mon"": [[""8:00"", ""16:00""]], ""Tue"": [], ""Wed"": [], ""Thu"": [], ""Fri"": [[""8:00"", ""16:00""]], ""Sat"": [], ""Sun"": [] }",,,,,2019-07
2158811,56725,zzw-222@63s-w38-yvz,sg:2f3a68625a1e40d584408b6ef6af9b4a,,,Mason Dixon Restaurant Mgmt,,,Restaurants and Other Eating Places,Full-Service Restaurants,722511.0,39.610908,-77.74538299999999,18206 Oak Ridge Dr,Halfway,MD,21740,US,13017970070.0,,,,2020-01,,2019-07
2161441,59359,222-222@63s-wgg-3dv,sg:d95eddbd7ce2455b91c40cd9f435938a,,,Myers Motors,,,Automobile Dealers,Used Car Dealers,441120.0,39.686993,-77.653918,20523 Leitersburg Pike,Hagerstown,MD,21742,US,13017667963.0,,,,,,2019-07
2162945,60864,22m-222@63s-whr-7yv,sg:376645fe07d241e2ae39ad3e5dbae224,,,City Chapel,,,Religious Organizations,Religious Organizations,813110.0,39.645974,-77.713531,112 E North Ave,Hagerstown,MD,21740,US,,,,,,,2019-07
2164191,62111,222-222@63s-ws6-xbk,sg:8683c30677004f898167ed03c5a34c20,,,Kellogg Company,,,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,445110.0,39.643623,-77.789935,11841 Newgate Blvd,Hagerstown,MD,21740,US,13012231616.0,,,,2020-01,,2019-07
2164549,62470,222-222@63s-whq-dvz,sg:9ae21a91de92441eacc72683caec1cf6,,,Barefoot Bernies,,,Drinking Places (Alcoholic Beverages),Drinking Places (Alcoholic Beverages),722410.0,39.633624,-77.704101,901 Dual Hwy,Hagerstown,MD,21740,US,13017974424.0,"{ ""Mon"": [], ""Tue"": [[""16:00"", ""24:00""]], ""Wed"": [[""16:00"", ""24:00""]], ""Thu"": [[""16:00"", ""24:00""]], ""Fri"": [[""11:00"", ""24:00""]], ""Sat"": [[""0:00"", ""2:00""], [""11:00"", ""24:00""]], ""Sun"": [[""0:00"", ""2:00""], [""11:00"", ""24:00""]] }","Bar or Pub,Late Night,American Food",,2020-02,,2019-07
2168924,66845,zzz-222@63s-whq-bx5,sg:b07273aca97046b58d42bb2a99a87220,,,Municipal Stadium,,,Spectator Sports,Sports Teams and Clubs,711211.0,39.632769,-77.712694,274 Memorial Blvd E,Hagerstown,MD,21740,US,,,,,,,2019-07
2169102,67023,zzw-222@63s-whh-k9f,sg:bd044617aa9442a3881ae42f97316ec9,,,Capitol Building Supply,SG_BRAND_8d0bf6d3339e4a9cc597cb57573f332b,Capitol Building Supply,Building Material and Supplies Dealers,Other Building Material Dealers,444190.0,39.619818,-77.737584,1225 Maryland Ave,Hagerstown,MD,21740,US,13017393090.0,,,,,2021-02,2021-02
2171738,69661,228-223@63s-wsc-nbk,sg:60f1111deef64b00a5fc1abc3856e600,,,Antietam Towing,,,Support Activities for Road Transportation,Motor Vehicle Towing,488410.0,39.6404,-77.734757,422 S Burhans Blvd,Hagerstown,MD,21740,US,12405208279.0,"{ ""Mon"": [[""8:00"", ""17:30""]], ""Tue"": [[""8:00"", ""17:30""]], ""Wed"": [[""8:00"", ""17:30""]], ""Thu"": [[""8:00"", ""17:30""]], ""Fri"": [[""8:00"", ""17:30""]], ""Sat"": [], ""Sun"": [] }",,,,,2019-07
